rule,support_ratio,confidence,conciseness
airports(t0) ^ airports(t1) ^ t0.gps_code == t1.gps_code ^ t0.longitude_deg == t1.longitude_deg  ->  t0.iso_region == t1.iso_region,2868,0.9572763684913218,0.5
airports(t0) ^ airports(t1) ^ t0.iso_region == t1.iso_region ^ t0.municipality == t1.municipality ^ t0.name == t1.name  ->  t0.elevation_ft == t1.elevation_ft,2770,0.9591412742382271,0.3333333333333333
airports(t0) ^ airports(t1) ^ t0.elevation_ft == t1.elevation_ft ^ t0.iso_country == t1.iso_country ^ t0.municipality == t1.municipality  ->  t0.type == t1.type,1123032,0.8999072072259768,0.3333333333333333
airports(t0) ^ airports(t1) ^ t0.iso_country == US ^ t0.local_code == t1.local_code  ->  t0.wikipedia_link == t1.wikipedia_link,4266528,0.9225136835568556,0.5
airports(t0) ^ airports(t1) ^ t0.name == t1.name  ->  t0.wikipedia_link == t1.wikipedia_link,19946,0.9311858076563959,1.0
airports(t0) ^ airports(t1) ^ t0.continent == t1.continent ^ t0.iso_country == US  ->  t0.iata_code == t1.iata_code,451583756,0.8330653832305204,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == BR ^ t0.local_code == t1.local_code  ->  t0.continent == t1.continent,9963508,1.0,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == BR ^ t0.keywords == t1.keywords  ->  t0.iso_country == t1.iso_country,19151990,0.9630330286509515,0.5
airports(t0) ^ airports(t1) ^ t0.iso_region == t1.iso_region ^ t0.municipality == t1.municipality ^ t0.type == t1.type  ->  t0.wikipedia_link == t1.wikipedia_link,721074,0.9434979902022359,0.3333333333333333
airports(t0) ^ airports(t1) ^ t0.continent == t1.continent ^ t0.iso_country == US  ->  t0.iso_country == t1.iso_country,542074806,1.0,0.5
airports(t0) ^ airports(t1) ^ t0.iata_code == t1.iata_code ^ t0.latitude_deg == t1.latitude_deg  ->  t0.wikipedia_link == t1.wikipedia_link,6796,0.9534231200897868,0.5
airports(t0) ^ airports(t1) ^ t0.elevation_ft == t1.elevation_ft ^ t0.name == t1.name  ->  t0.municipality == t1.municipality,2976,0.9637305699481865,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == BR ^ t0.name == t1.name  ->  t0.iso_country == t1.iso_country,2910,1.0,0.5
airports(t0) ^ airports(t1) ^ t0.local_code == t1.local_code ^ t0.municipality == t1.municipality ^ t0.name == t1.name  ->  t0.gps_code == t1.gps_code,2792,0.9226701916721745,0.3333333333333333
airports(t0) ^ airports(t1) ^ t0.iso_country == BR ^ t0.type == t1.type  ->  t0.iso_country == t1.iso_country,14151610,1.0,0.5
airports(t0) ^ airports(t1) ^ t0.municipality == t1.municipality ^ t0.type == t1.type  ->  t0.iata_code == t1.iata_code,14865436,0.8214521986864666,0.5
airports(t0) ^ airports(t1) ^ t0.continent == t1.continent ^ t0.latitude_deg == t1.latitude_deg  ->  t0.iso_country == t1.iso_country,6768,0.9580973952434881,0.5
airports(t0) ^ airports(t1) ^ t0.name == t1.name  ->  t0.type == t1.type,19544,0.9124183006535947,1.0
airports(t0) ^ airports(t1) ^ t0.continent == t1.continent ^ t0.iso_country == BR  ->  t0.iso_country == t1.iso_country,26199042,1.0,0.5
airports(t0) ^ airports(t1) ^ t0.longitude_deg == t1.longitude_deg ^ t0.name == t1.name  ->  t0.latitude_deg == t1.latitude_deg,2794,0.9935988620199147,0.5
airports(t0) ^ airports(t1) ^ t0.gps_code == t1.gps_code ^ t0.longitude_deg == t1.longitude_deg  ->  t0.municipality == t1.municipality,2980,0.9946595460614153,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == BR ^ t0.keywords == t1.keywords  ->  t0.iso_country == t1.iso_country,19887158,1.0,0.5
airports(t0) ^ airports(t1) ^ t0.home_link == t1.home_link ^ t0.iso_country == US  ->  t0.iso_country == t1.iso_country,497133916,1.0,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == US ^ t0.type == t1.type  ->  t0.wikipedia_link == t1.wikipedia_link,194466270,0.8505925459335127,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == BR ^ t0.type == t1.type  ->  t0.wikipedia_link == t1.wikipedia_link,13501370,0.9540518711298573,0.5
airports(t0) ^ airports(t1) ^ t0.iata_code == t1.iata_code ^ t0.iso_country == BR  ->  t0.wikipedia_link == t1.wikipedia_link,21893620,0.9864561998005426,0.5
airports(t0) ^ airports(t1) ^ t0.latitude_deg == t1.latitude_deg ^ t0.longitude_deg == t1.longitude_deg  ->  t0.name == t1.name,2834,0.9950842696629213,0.5
airports(t0) ^ airports(t1) ^ t0.latitude_deg == t1.latitude_deg ^ t0.longitude_deg == t1.longitude_deg  ->  t0.elevation_ft == t1.elevation_ft,2828,0.9929775280898876,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == US ^ t0.latitude_deg == t1.latitude_deg  ->  t0.iata_code == t1.iata_code,2580,0.9084507042253521,0.5
airports(t0) ^ airports(t1) ^ t0.elevation_ft == t1.elevation_ft ^ t0.latitude_deg == t1.latitude_deg  ->  t0.type == t1.type,2828,0.8994910941475827,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == t1.iso_country ^ t0.keywords == t1.keywords ^ t0.local_code == t1.local_code ^ t0.type == t1.type  ->  t0.wikipedia_link == t1.wikipedia_link,8527944,0.9007025906565012,0.25
airports(t0) ^ airports(t1) ^ t0.iata_code == t1.iata_code ^ t0.iso_country == US  ->  t0.iso_country == t1.iso_country,451583756,0.9999058912114893,0.5
airports(t0) ^ airports(t1) ^ t0.iso_region == t1.iso_region ^ t0.local_code == t1.local_code ^ t0.municipality == t1.municipality  ->  t0.type == t1.type,634566,0.8575842020904229,0.3333333333333333
airports(t0) ^ airports(t1) ^ t0.elevation_ft == t1.elevation_ft ^ t0.gps_code == t1.gps_code ^ t0.iso_country == t1.iso_country  ->  t0.local_code == t1.local_code,2018276,0.9573610427262369,0.3333333333333333
airports(t0) ^ airports(t1) ^ t0.home_link == t1.home_link ^ t0.iso_country == US  ->  t0.iso_country == t1.iso_country,428883398,0.8627120061548968,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == t1.iso_country  ->  t0.iata_code == t1.iata_code,491235352,0.8272630321574652,1.0
airports(t0) ^ airports(t1) ^ t0.iata_code == t1.iata_code ^ t0.latitude_deg == t1.latitude_deg  ->  t0.continent == t1.continent,6558,0.92003367003367,0.5
airports(t0) ^ airports(t1) ^ t0.longitude_deg == t1.longitude_deg ^ t0.municipality == t1.municipality  ->  t0.local_code == t1.local_code,3400,0.9900990099009901,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == US ^ t0.local_code == t1.local_code  ->  t0.wikipedia_link == t1.wikipedia_link,4624894,1.0,0.5
airports(t0) ^ airports(t1) ^ t0.elevation_ft == t1.elevation_ft ^ t0.iso_country == BR  ->  t0.keywords == t1.keywords,60906,1.0,0.5
airports(t0) ^ airports(t1) ^ t0.iata_code == t1.iata_code ^ t0.iso_country == US  ->  t0.continent == t1.continent,451626258,1.0,0.5
airports(t0) ^ airports(t1) ^ t0.elevation_ft == t1.elevation_ft ^ t0.name == t1.name  ->  t0.local_code == t1.local_code,3080,0.9974093264248705,0.5
airports(t0) ^ airports(t1) ^ t0.latitude_deg == t1.latitude_deg ^ t0.type == t1.type  ->  t0.continent == t1.continent,5464,0.922972972972973,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == US ^ t0.scheduled_service == t1.scheduled_service  ->  t0.iso_country == t1.iso_country,434035922,0.8346026550643578,0.5
airports(t0) ^ airports(t1) ^ t0.gps_code == t1.gps_code ^ t0.longitude_deg == t1.longitude_deg  ->  t0.type == t1.type,2952,0.9853137516688919,0.5
airports(t0) ^ airports(t1) ^ t0.iso_region == t1.iso_region  ->  t0.iata_code == t1.iata_code,20081626,0.8330292414389531,1.0
airports(t0) ^ airports(t1) ^ t0.longitude_deg == t1.longitude_deg  ->  t0.wikipedia_link == t1.wikipedia_link,6052,0.8910482921083628,1.0
airports(t0) ^ airports(t1) ^ t0.longitude_deg == t1.longitude_deg ^ t0.municipality == t1.municipality  ->  t0.wikipedia_link == t1.wikipedia_link,3330,0.9697146185206756,0.5
airports(t0) ^ airports(t1) ^ t0.municipality == t1.municipality  ->  t0.wikipedia_link == t1.wikipedia_link,28318820,0.803979478136525,1.0
airports(t0) ^ airports(t1) ^ t0.longitude_deg == t1.longitude_deg ^ t0.municipality == t1.municipality  ->  t0.latitude_deg == t1.latitude_deg,2800,0.81537565521258,0.5
airports(t0) ^ airports(t1) ^ t0.gps_code == t1.gps_code ^ t0.iso_country == BR  ->  t0.local_code == t1.local_code,244556,0.9374846663395485,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == t1.iso_country ^ t0.type == t1.type  ->  t0.wikipedia_link == t1.wikipedia_link,213317958,0.8367510395570114,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == US ^ t0.scheduled_service == t1.scheduled_service  ->  t0.iso_country == t1.iso_country,520050972,1.0,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == BR ^ t0.longitude_deg == t1.longitude_deg  ->  t0.local_code == t1.local_code,130,0.9558823529411765,0.5
airports(t0) ^ airports(t1) ^ t0.iso_region == t1.iso_region ^ t0.latitude_deg == t1.latitude_deg  ->  t0.wikipedia_link == t1.wikipedia_link,4002,0.9741966893865628,0.5
airports(t0) ^ airports(t1) ^ t0.continent == t1.continent ^ t0.municipality == t1.municipality  ->  t0.local_code == t1.local_code,6070172,0.8043062955390753,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == US ^ t0.keywords == t1.keywords  ->  t0.iso_country == t1.iso_country,331804532,0.8295524716548317,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == BR ^ t0.municipality == t1.municipality  ->  t0.wikipedia_link == t1.wikipedia_link,96850,0.9619969009495808,0.5
airports(t0) ^ airports(t1) ^ t0.longitude_deg == t1.longitude_deg ^ t0.municipality == t1.municipality  ->  t0.type == t1.type,3044,0.8864298194525335,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == t1.iso_country ^ t0.local_code == t1.local_code ^ t0.municipality == t1.municipality  ->  t0.type == t1.type,2190544,0.8147520532975874,0.3333333333333333
airports(t0) ^ airports(t1) ^ t0.iso_region == t1.iso_region ^ t0.latitude_deg == t1.latitude_deg  ->  t0.iata_code == t1.iata_code,4008,0.9756572541382668,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == BR ^ t0.keywords == t1.keywords  ->  t0.iso_country == t1.iso_country,18822600,0.9464700788317768,0.5
airports(t0) ^ airports(t1) ^ t0.longitude_deg == t1.longitude_deg ^ t0.name == t1.name  ->  t0.local_code == t1.local_code,2800,0.9957325746799431,0.5
airports(t0) ^ airports(t1) ^ t0.iso_region == t1.iso_region ^ t0.municipality == t1.municipality ^ t0.name == t1.name  ->  t0.gps_code == t1.gps_code,2764,0.9570637119113573,0.3333333333333333
airports(t0) ^ airports(t1) ^ t0.iso_country == BR ^ t0.type == t1.type  ->  t0.continent == t1.continent,14151610,1.0,0.5
airports(t0) ^ airports(t1) ^ t0.iata_code == t1.iata_code ^ t0.iso_region == t1.iso_region  ->  t0.wikipedia_link == t1.wikipedia_link,18229994,0.9077947174197946,0.5
airports(t0) ^ airports(t1) ^ t0.name == t1.name  ->  t0.scheduled_service == t1.scheduled_service,20990,0.9799253034547152,1.0
airports(t0) ^ airports(t1) ^ t0.elevation_ft == t1.elevation_ft ^ t0.gps_code == t1.gps_code ^ t0.iso_country == BR  ->  t0.keywords == t1.keywords,31526,0.9977845296873021,0.3333333333333333
airports(t0) ^ airports(t1) ^ t0.scheduled_service == t1.scheduled_service  ->  t0.iata_code == t1.iata_code,2314467642,0.8061561575267052,1.0
airports(t0) ^ airports(t1) ^ t0.gps_code == t1.gps_code ^ t0.iso_country == US ^ t0.type == t1.type  ->  t0.local_code == t1.local_code,3175634,0.9077716611105934,0.3333333333333333
airports(t0) ^ airports(t1) ^ t0.iso_country == BR ^ t0.scheduled_service == t1.scheduled_service  ->  t0.continent == t1.continent,24931074,1.0,0.5
airports(t0) ^ airports(t1) ^ t0.latitude_deg == t1.latitude_deg ^ t0.wikipedia_link == t1.wikipedia_link  ->  t0.continent == t1.continent,6508,0.9218130311614731,0.5
airports(t0) ^ airports(t1) ^ t0.latitude_deg == t1.latitude_deg ^ t0.name == t1.name  ->  t0.local_code == t1.local_code,2794,0.9957234497505346,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == BR ^ t0.local_code == t1.local_code  ->  t0.iso_country == t1.iso_country,9963508,1.0,0.5
airports(t0) ^ airports(t1) ^ t0.municipality == t1.municipality ^ t0.name == t1.name  ->  t0.iso_country == t1.iso_country,3418,0.937980241492865,0.5
airports(t0) ^ airports(t1) ^ t0.elevation_ft == t1.elevation_ft ^ t0.latitude_deg == t1.latitude_deg  ->  t0.municipality == t1.municipality,2854,0.9077608142493638,0.5
airports(t0) ^ airports(t1) ^ t0.home_link == t1.home_link ^ t0.iso_country == US  ->  t0.iata_code == t1.iata_code,441693278,0.8884794695842075,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == US ^ t0.type == t1.type  ->  t0.keywords == t1.keywords,228611812,0.9999446340980036,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == US ^ t0.local_code == t1.local_code  ->  t0.scheduled_service == t1.scheduled_service,4594876,0.9935094728657565,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == US ^ t0.type == t1.type  ->  t0.continent == t1.continent,228624470,1.0,0.5
airports(t0) ^ airports(t1) ^ t0.latitude_deg == t1.latitude_deg ^ t0.name == t1.name  ->  t0.local_code == t1.local_code,2806,1.0,0.5
airports(t0) ^ airports(t1) ^ t0.continent == t1.continent ^ t0.iso_country == BR  ->  t0.iata_code == t1.iata_code,22194214,0.8471383800980203,0.5
airports(t0) ^ airports(t1) ^ t0.home_link == t1.home_link ^ t0.iso_country == BR  ->  t0.wikipedia_link == t1.wikipedia_link,25892832,1.0,0.5
airports(t0) ^ airports(t1) ^ t0.iata_code == t1.iata_code ^ t0.iso_country == US  ->  t0.iso_country == t1.iso_country,422569696,0.9356623724035107,0.5
airports(t0) ^ airports(t1) ^ t0.gps_code == t1.gps_code ^ t0.iso_region == t1.iso_region ^ t0.type == t1.type  ->  t0.wikipedia_link == t1.wikipedia_link,1029922,0.9354644160534218,0.3333333333333333
airports(t0) ^ airports(t1) ^ t0.iso_country == BR ^ t0.scheduled_service == t1.scheduled_service  ->  t0.iso_country == t1.iso_country,23995576,0.9624766265584868,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == BR ^ t0.latitude_deg == t1.latitude_deg  ->  t0.wikipedia_link == t1.wikipedia_link,192,1.0,0.5
airports(t0) ^ airports(t1) ^ t0.home_link == t1.home_link ^ t0.iso_country == US  ->  t0.iso_country == t1.iso_country,480778612,0.9671008083061466,0.5
airports(t0) ^ airports(t1) ^ t0.elevation_ft == t1.elevation_ft ^ t0.latitude_deg == t1.latitude_deg  ->  t0.type == t1.type,3098,0.9853689567430025,0.5
airports(t0) ^ airports(t1) ^ t0.municipality == t1.municipality ^ t0.type == t1.type  ->  t0.local_code == t1.local_code,15126642,0.8358862349979543,0.5
airports(t0) ^ airports(t1) ^ t0.gps_code == t1.gps_code ^ t0.iso_country == t1.iso_country ^ t0.municipality == t1.municipality  ->  t0.type == t1.type,474116,0.8145763177788469,0.3333333333333333
airports(t0) ^ airports(t1) ^ t0.iata_code == t1.iata_code ^ t0.keywords == t1.keywords  ->  t0.wikipedia_link == t1.wikipedia_link,1436911366,0.9084593627750623,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == US ^ t0.keywords == t1.keywords  ->  t0.wikipedia_link == t1.wikipedia_link,399940164,0.9999000000405021,0.5
airports(t0) ^ airports(t1) ^ t0.elevation_ft == t1.elevation_ft ^ t0.iso_country == BR ^ t0.iso_region == t1.iso_region  ->  t0.type == t1.type,7104,0.8487455197132616,0.3333333333333333
airports(t0) ^ airports(t1) ^ t0.wikipedia_link == t1.wikipedia_link  ->  t0.home_link == t1.home_link,2155791842,0.9565423896545464,1.0
airports(t0) ^ airports(t1) ^ t0.iso_region == t1.iso_region ^ t0.local_code == t1.local_code ^ t0.longitude_deg == t1.longitude_deg  ->  t0.municipality == t1.municipality,3032,0.9576753000631711,0.3333333333333333
airports(t0) ^ airports(t1) ^ t0.longitude_deg == t1.longitude_deg  ->  t0.scheduled_service == t1.scheduled_service,6594,0.9708480565371025,1.0
airports(t0) ^ airports(t1) ^ t0.gps_code == t1.gps_code ^ t0.latitude_deg == t1.latitude_deg  ->  t0.municipality == t1.municipality,2860,0.9482758620689655,0.5
airports(t0) ^ airports(t1) ^ t0.latitude_deg == t1.latitude_deg  ->  t0.scheduled_service == t1.scheduled_service,7686,0.9692307692307692,1.0
airports(t0) ^ airports(t1) ^ t0.iso_country == US ^ t0.keywords == t1.keywords  ->  t0.wikipedia_link == t1.wikipedia_link,331804532,0.8295524716548317,0.5
airports(t0) ^ airports(t1) ^ t0.elevation_ft == t1.elevation_ft ^ t0.municipality == t1.municipality  ->  t0.wikipedia_link == t1.wikipedia_link,7552760,0.9416509449723244,0.5
airports(t0) ^ airports(t1) ^ t0.continent == t1.continent ^ t0.latitude_deg == t1.latitude_deg  ->  t0.wikipedia_link == t1.wikipedia_link,6508,0.921291053227633,0.5
airports(t0) ^ airports(t1) ^ t0.gps_code == t1.gps_code ^ t0.name == t1.name  ->  t0.iso_country == t1.iso_country,10824,0.9836423118865867,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == US ^ t0.wikipedia_link == t1.wikipedia_link  ->  t0.continent == t1.continent,435494302,1.0,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == BR ^ t0.keywords == t1.keywords  ->  t0.wikipedia_link == t1.wikipedia_link,19887158,1.0,0.5
airports(t0) ^ airports(t1) ^ t0.latitude_deg == t1.latitude_deg ^ t0.local_code == t1.local_code  ->  t0.type == t1.type,4052,0.9471715755025713,0.5
airports(t0) ^ airports(t1) ^ t0.elevation_ft == t1.elevation_ft ^ t0.name == t1.name  ->  t0.latitude_deg == t1.latitude_deg,2794,0.9047927461139896,0.5
airports(t0) ^ airports(t1) ^ t0.elevation_ft == t1.elevation_ft ^ t0.gps_code == t1.gps_code  ->  t0.wikipedia_link == t1.wikipedia_link,31527760,0.9092766419680394,0.5
airports(t0) ^ airports(t1) ^ t0.home_link == t1.home_link ^ t0.iso_country == BR  ->  t0.iso_country == t1.iso_country,24103192,0.9308828018503345,0.5
airports(t0) ^ airports(t1) ^ t0.elevation_ft == t1.elevation_ft ^ t0.latitude_deg == t1.latitude_deg  ->  t0.municipality == t1.municipality,3134,0.9968193384223919,0.5
airports(t0) ^ airports(t1) ^ t0.continent == t1.continent ^ t0.iso_country == BR  ->  t0.wikipedia_link == t1.wikipedia_link,26199042,1.0,0.5
airports(t0) ^ airports(t1) ^ t0.gps_code == t1.gps_code ^ t0.municipality == t1.municipality ^ t0.name == t1.name  ->  t0.longitude_deg == t1.longitude_deg,2782,0.9693379790940767,0.3333333333333333
airports(t0) ^ airports(t1) ^ t0.longitude_deg == t1.longitude_deg ^ t0.name == t1.name  ->  t0.latitude_deg == t1.latitude_deg,2802,0.9964438122332859,0.5
airports(t0) ^ airports(t1) ^ t0.municipality == t1.municipality ^ t0.type == t1.type ^ t0.wikipedia_link == t1.wikipedia_link  ->  t0.keywords == t1.keywords,14550470,0.9069811481175171,0.3333333333333333
airports(t0) ^ airports(t1) ^ t0.elevation_ft == t1.elevation_ft ^ t0.gps_code == t1.gps_code ^ t0.iso_country == BR ^ t0.iso_region == t1.iso_region  ->  t0.type == t1.type,2788,0.9508867667121419,0.25
airports(t0) ^ airports(t1) ^ t0.iso_country == US ^ t0.local_code == t1.local_code  ->  t0.continent == t1.continent,4624894,1.0,0.5
airports(t0) ^ airports(t1) ^ t0.elevation_ft == t1.elevation_ft ^ t0.iso_country == US  ->  t0.continent == t1.continent,864648,1.0,0.5
airports(t0) ^ airports(t1) ^ t0.iata_code == t1.iata_code ^ t0.local_code == t1.local_code ^ t0.municipality == t1.municipality  ->  t0.wikipedia_link == t1.wikipedia_link,18382230,0.9079950976188716,0.3333333333333333
airports(t0) ^ airports(t1) ^ t0.iso_country == US ^ t0.type == t1.type  ->  t0.keywords == t1.keywords,194466270,0.8505925459335127,0.5
airports(t0) ^ airports(t1) ^ t0.gps_code == t1.gps_code ^ t0.latitude_deg == t1.latitude_deg  ->  t0.longitude_deg == t1.longitude_deg,2950,0.9781167108753316,0.5
airports(t0) ^ airports(t1) ^ t0.elevation_ft == t1.elevation_ft  ->  t0.local_code == t1.local_code,53663196,0.8467372247411917,1.0
airports(t0) ^ airports(t1) ^ t0.elevation_ft == t1.elevation_ft ^ t0.longitude_deg == t1.longitude_deg  ->  t0.latitude_deg == t1.latitude_deg,2794,0.9024547803617571,0.5
airports(t0) ^ airports(t1) ^ t0.longitude_deg == t1.longitude_deg  ->  t0.iso_country == t1.iso_country,6040,0.889281507656066,1.0
airports(t0) ^ airports(t1) ^ t0.elevation_ft == t1.elevation_ft ^ t0.longitude_deg == t1.longitude_deg  ->  t0.name == t1.name,3066,0.9903100775193798,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == US ^ t0.wikipedia_link == t1.wikipedia_link  ->  t0.iso_country == t1.iso_country,435452566,0.9999041640733108,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == BR ^ t0.longitude_deg == t1.longitude_deg  ->  t0.type == t1.type,110,0.8088235294117647,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == BR ^ t0.longitude_deg == t1.longitude_deg  ->  t0.iso_country == t1.iso_country,132,0.9705882352941176,0.5
airports(t0) ^ airports(t1) ^ t0.latitude_deg == t1.latitude_deg ^ t0.name == t1.name  ->  t0.elevation_ft == t1.elevation_ft,2798,0.9971489665003563,0.5
airports(t0) ^ airports(t1) ^ t0.iso_region == t1.iso_region ^ t0.municipality == t1.municipality ^ t0.name == t1.name  ->  t0.latitude_deg == t1.latitude_deg,2816,0.9750692520775623,0.3333333333333333
airports(t0) ^ airports(t1) ^ t0.local_code == t1.local_code ^ t0.longitude_deg == t1.longitude_deg  ->  t0.iso_country == t1.iso_country,3770,0.9671626475115443,0.5
airports(t0) ^ airports(t1) ^ t0.gps_code == t1.gps_code ^ t0.latitude_deg == t1.latitude_deg  ->  t0.local_code == t1.local_code,2860,0.9482758620689655,0.5
airports(t0) ^ airports(t1) ^ t0.type == t1.type  ->  t0.home_link == t1.home_link,1270724632,0.9065275872135401,1.0
airports(t0) ^ airports(t1) ^ t0.iso_country == BR ^ t0.local_code == t1.local_code  ->  t0.home_link == t1.home_link,9831376,0.9867384057904104,0.5
airports(t0) ^ airports(t1) ^ t0.municipality == t1.municipality  ->  t0.home_link == t1.home_link,32631754,0.9264249199507417,1.0
airports(t0) ^ airports(t1) ^ t0.latitude_deg == t1.latitude_deg  ->  t0.iso_country == t1.iso_country,6774,0.8542244640605297,1.0
airports(t0) ^ airports(t1) ^ t0.latitude_deg == t1.latitude_deg ^ t0.longitude_deg == t1.longitude_deg  ->  t0.type == t1.type,2828,0.9929775280898876,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == BR ^ t0.wikipedia_link == t1.wikipedia_link  ->  t0.iata_code == t1.iata_code,21893620,0.9061125458165091,0.5
airports(t0) ^ airports(t1) ^ t0.latitude_deg == t1.latitude_deg  ->  t0.home_link == t1.home_link,7690,0.969735182849937,1.0
airports(t0) ^ airports(t1) ^ t0.keywords == t1.keywords  ->  t0.home_link == t1.home_link,2027478974,0.9239287616641725,1.0
airports(t0) ^ airports(t1) ^ t0.elevation_ft == t1.elevation_ft ^ t0.type == t1.type  ->  t0.wikipedia_link == t1.wikipedia_link,22409666,0.91883043319995,0.5
airports(t0) ^ airports(t1) ^ t0.gps_code == t1.gps_code ^ t0.longitude_deg == t1.longitude_deg  ->  t0.elevation_ft == t1.elevation_ft,2920,0.9746328437917223,0.5
airports(t0) ^ airports(t1) ^ t0.elevation_ft == t1.elevation_ft ^ t0.longitude_deg == t1.longitude_deg  ->  t0.iso_region == t1.iso_region,2960,0.9560723514211886,0.5
airports(t0) ^ airports(t1) ^ t0.name == t1.name  ->  t0.keywords == t1.keywords,18888,0.8817927170868347,1.0
airports(t0) ^ airports(t1) ^ t0.iso_region == t1.iso_region ^ t0.latitude_deg == t1.latitude_deg ^ t0.local_code == t1.local_code  ->  t0.gps_code == t1.gps_code,2768,0.8506453595574678,0.3333333333333333
airports(t0) ^ airports(t1) ^ t0.elevation_ft == t1.elevation_ft ^ t0.longitude_deg == t1.longitude_deg  ->  t0.wikipedia_link == t1.wikipedia_link,2794,0.9024547803617571,0.5
airports(t0) ^ airports(t1) ^ t0.longitude_deg == t1.longitude_deg  ->  t0.keywords == t1.keywords,6300,0.9275618374558304,1.0
airports(t0) ^ airports(t1) ^ t0.latitude_deg == t1.latitude_deg ^ t0.municipality == t1.municipality  ->  t0.local_code == t1.local_code,3354,0.9621342512908778,0.5
airports(t0) ^ airports(t1) ^ t0.name == t1.name  ->  t0.continent == t1.continent,20160,0.9411764705882353,1.0
airports(t0) ^ airports(t1) ^ t0.iso_country == BR ^ t0.longitude_deg == t1.longitude_deg  ->  t0.wikipedia_link == t1.wikipedia_link,130,0.9558823529411765,0.5
airports(t0) ^ airports(t1) ^ t0.gps_code == t1.gps_code ^ t0.iso_country == US ^ t0.iso_region == t1.iso_region  ->  t0.wikipedia_link == t1.wikipedia_link,228546,0.9033724386541867,0.3333333333333333
airports(t0) ^ airports(t1) ^ t0.iso_region == t1.iso_region ^ t0.latitude_deg == t1.latitude_deg ^ t0.local_code == t1.local_code  ->  t0.name == t1.name,2886,0.8869084204056545,0.3333333333333333
airports(t0) ^ airports(t1) ^ t0.latitude_deg == t1.latitude_deg ^ t0.longitude_deg == t1.longitude_deg  ->  t0.name == t1.name,2828,0.9929775280898876,0.5
airports(t0) ^ airports(t1) ^ t0.gps_code == t1.gps_code ^ t0.municipality == t1.municipality ^ t0.name == t1.name  ->  t0.iso_region == t1.iso_region,2794,0.9735191637630662,0.3333333333333333
airports(t0) ^ airports(t1) ^ t0.latitude_deg == t1.latitude_deg ^ t0.local_code == t1.local_code  ->  t0.iata_code == t1.iata_code,3986,0.9317438055165965,0.5
airports(t0) ^ airports(t1) ^ t0.latitude_deg == t1.latitude_deg ^ t0.municipality == t1.municipality  ->  t0.type == t1.type,3424,0.9822145725760184,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == US ^ t0.wikipedia_link == t1.wikipedia_link  ->  t0.continent == t1.continent,435452566,0.9999041640733108,0.5
airports(t0) ^ airports(t1) ^ t0.gps_code == t1.gps_code ^ t0.longitude_deg == t1.longitude_deg  ->  t0.local_code == t1.local_code,2920,0.9746328437917223,0.5
airports(t0) ^ airports(t1) ^ t0.elevation_ft == t1.elevation_ft ^ t0.longitude_deg == t1.longitude_deg  ->  t0.iso_country == t1.iso_country,3088,0.9974160206718347,0.5
airports(t0) ^ airports(t1) ^ t0.elevation_ft == t1.elevation_ft ^ t0.municipality == t1.municipality  ->  t0.local_code == t1.local_code,7497642,0.9347790310249747,0.5
airports(t0) ^ airports(t1) ^ t0.wikipedia_link == t1.wikipedia_link  ->  t0.scheduled_service == t1.scheduled_service,2227585472,0.9883978077261092,1.0
airports(t0) ^ airports(t1) ^ t0.iso_country == BR ^ t0.type == t1.type  ->  t0.iso_country == t1.iso_country,13501370,0.9540518711298573,0.5
airports(t0) ^ airports(t1) ^ t0.iso_country == BR ^ t0.iso_region == t1.iso_region ^ t0.type == t1.type  ->  t0.iata_code == t1.iata_code,1577108,0.9267435041315709,0.3333333333333333
